ZIP,CARRIER,LOCALITY,STATE,RURAL
36768,10112,00,AL,B
36769,10112,00,AL,B
36773,10112,00,AL,R
36775,10112,00,AL,R
36776,10112,00,AL,B
36778,10112,00,AL,B
36779,10112,00,AL,B
36782,10112,00,AL,B
36783,10112,00,AL,B
36784,10112,00,AL,B
36785,10112,00,AL,B
36786,10112,00,AL,B
36790,10112,00,AL,R
36792,10112,00,AL,U
36793,10112,00,AL,U
36801,10112,00,AL,U
36802,10112,00,AL,U
36803,10112,00,AL,U
36804,10112,00,AL,U
36830,10112,00,AL,U
36831,10112,00,AL,U
36832,10112,00,AL,U
36849,10112,00,AL,U
36850,10112,00,AL,R
36851,10112,00,AL,U
36852,10112,00,AL,U
36853,10112,00,AL,R
36854,10112,00,AL,R
36855,10112,00,AL,R
36856,10112,00,AL,U
36858,10112,00,AL,U
36859,10112,00,AL,U
36860,10112,00,AL,U
36861,10112,00,AL,R
36862,10112,00,AL,R
36863,10112,00,AL,R
36865,10112,00,AL,U
36866,10112,00,AL,R
36867,10112,00,AL,U
36868,10112,00,AL,U
36869,10112,00,AL,U
36870,10112,00,AL,U
36871,10112,00,AL,U
36872,10112,00,AL,R
36874,10112,00,AL,U
36875,10112,00,AL,U
36877,10112,00,AL,U
36879,10112,00,AL,U
36901,10112,00,AL,B
36904,10112,00,AL,B
36906,10112,00,AL,B
36907,10112,00,AL,B
36908,10112,00,AL,B
36910,10112,00,AL,B
36912,10112,00,AL,B
36913,10112,00,AL,B
36915,10112,00,AL,B
36916,10112,00,AL,B
36919,10112,00,AL,B
36921,10112,00,AL,B
36922,10112,00,AL,B
36925,10112,00,AL,B
71601,07102,13,AR,U
71602,07102,13,AR,U
71603,07102,13,AR,U
71611,07102,13,AR,U
71612,07102,13,AR,U
71613,07102,13,AR,U
71630,07102,13,AR,B
71631,07102,13,AR,B
71635,07102,13,AR,B
71638,07102,13,AR,B
71639,07102,13,AR,B
71640,07102,13,AR,B
71642,07102,13,AR,B
71643,07102,13,AR,B
71644,07102,13,AR,B
71646,07102,13,AR,B
71647,07102,13,AR,B
71649,07102,13,AR,B
71650,07102,13,AR,B
71651,07102,13,AR,B
71652,07102,13,AR,B
71653,07102,13,AR,B
71654,07102,13,AR,B
71655,07102,13,AR,B
71656,07102,13,AR,B
71657,07102,13,AR,B
71658,07102,13,AR,B
71659,07102,13,AR,U
71660,07102,13,AR,B
71661,07102,13,AR,B
71662,07102,13,AR,B
71663,07102,13,AR,B
71665,07102,13,AR,B
71666,07102,13,AR,B
71667,07102,13,AR,B
71670,07102,13,AR,B
71671,07102,13,AR,B
71674,07102,13,AR,B
71675,07102,13,AR,B
71676,07102,13,AR,B
71677,07102,13,AR,B
71678,07102,13,AR,B
71701,07102,13,AR,R
71711,07102,13,AR,R
71720,07102,13,AR,R
71721,07102,13,AR,B
71722,07102,13,AR,B
71724,07102,13,AR,R
71725,07102,13,AR,B
71726,07102,13,AR,R
71728,07102,13,AR,B
71730,07102,13,AR,R
71731,07102,13,AR,R
71740,07102,13,AR,R
71742,07102,13,AR,B
71743,07102,13,AR,B
71744,07102,13,AR,B
71745,07102,13,AR,B
71747,07102,13,AR,R
71748,07102,13,AR,B
71749,07102,13,AR,R
71750,07102,13,AR,R
71751,07102,13,AR,R
71752,07102,13,AR,R
71753,07102,13,AR,R
71754,07102,13,AR,R
71758,07102,13,AR,R
71759,07102,13,AR,R
71762,07102,13,AR,R
71763,07102,13,AR,B
71764,07102,13,AR,R
71765,07102,13,AR,R
71766,07102,13,AR,B
71767,07102,13,AR,B
71768,07102,13,AR,R
71769,07102,13,AR,R
71770,07102,13,AR,R
71772,07102,13,AR,B
71801,07102,13,AR,R
71802,07102,13,AR,R
71820,07102,13,AR,B
71822,07102,13,AR,B
71823,07102,13,AR,R
71825,07102,13,AR,R
71826,07102,13,AR,B
71827,07102,13,AR,B
71828,07102,13,AR,B
71831,07102,13,AR,R
71832,07102,13,AR,R
71833,07102,13,AR,B
71834,07102,13,AR,U
71835,07102,13,AR,B
71836,07102,13,AR,B
71837,07102,13,AR,U
71838,07102,13,AR,R
71839,07102,13,AR,U
71840,07102,13,AR,U
71841,07102,13,AR,R
71842,07102,13,AR,R
71844,07102,13,AR,B
71845,07102,13,AR,B
71846,07102,13,AR,R
71847,07102,13,AR,R
71851,07102,13,AR,B
71852,07102,13,AR,B
71853,07102,13,AR,B
71854,07102,13,AR,U
71855,07102,13,AR,R
71857,07102,13,AR,B
71858,07102,13,AR,B
71859,07102,13,AR,B
71860,07102,13,AR,B
71861,07102,13,AR,R
71862,07102,13,AR,R
71864,07102,13,AR,B
71865,07102,13,AR,B
71866,07102,13,AR,B
71901,07102,13,AR,U
71902,07102,13,AR,U
71903,07102,13,AR,U
71909,07102,13,AR,R
71910,07102,13,AR,R
71913,07102,13,AR,U
71914,07102,13,AR,U
71920,07102,13,AR,B
71921,07102,13,AR,B
71922,07102,13,AR,B
71923,07102,13,AR,B
71929,07102,13,AR,R
71932,07102,13,AR,B
71933,07102,13,AR,R
71935,07102,13,AR,B
71937,07102,13,AR,B
71940,07102,13,AR,B
71941,07102,13,AR,R
71942,07102,13,AR,R
71943,07102,13,AR,B
71944,07102,13,AR,B
71945,07102,13,AR,B
71946,07102,13,AR,B
71949,07102,13,AR,R
71950,07102,13,AR,B
71951,07102,13,AR,U
71952,07102,13,AR,B
71953,07102,13,AR,B
71956,07102,13,AR,U
71957,07102,13,AR,B
71958,07102,13,AR,B
71959,07102,13,AR,B
71960,07102,13,AR,B
71961,07102,13,AR,B
71962,07102,13,AR,B
71964,07102,13,AR,U
71965,07102,13,AR,B
71966,07102,13,AR,B
71968,07102,13,AR,U
71969,07102,13,AR,B
71970,07102,13,AR,B
71971,07102,13,AR,B
71972,07102,13,AR,B
71973,07102,13,AR,B
71998,07102,13,AR,B
71999,07102,13,AR,B
72001,07102,13,AR,B
72002,07102,13,AR,U
72003,07102,13,AR,B
72004,07102,13,AR,U
72005,07102,13,AR,R
72006,07102,13,AR,B
72007,07102,13,AR,U
72010,07102,13,AR,R
72011,07102,13,AR,U
72012,07102,13,AR,R
72013,07102,13,AR,B
72014,07102,13,AR,R
72015,07102,13,AR,U
72016,07102,13,AR,B
72017,07102,13,AR,B
72018,07102,13,AR,U
72019,07102,13,AR,U
72020,07102,13,AR,R
72021,07102,13,AR,B
72022,07102,13,AR,U
72023,07102,13,AR,U
72024,07102,13,AR,R
72025,07102,13,AR,B
72026,07102,13,AR,B
72027,07102,13,AR,R
72028,07102,13,AR,B
72029,07102,13,AR,B
72030,07102,13,AR,R
72031,07102,13,AR,B
72032,07102,13,AR,U
72033,07102,13,AR,U
72034,07102,13,AR,U
72035,07102,13,AR,U
72036,07102,13,AR,B
72037,07102,13,AR,U
72038,07102,13,AR,B
72039,07102,13,AR,B
72040,07102,13,AR,B
72041,07102,13,AR,B
72042,07102,13,AR,B
72043,07102,13,AR,R
72044,07102,13,AR,R
72045,07102,13,AR,R
72046,07102,13,AR,U
72047,07102,13,AR,U
72048,07102,13,AR,B
72051,07102,13,AR,B
72052,07102,13,AR,R
72053,07102,13,AR,U
72055,07102,13,AR,B
72057,07102,13,AR,B
72058,07102,13,AR,U
72059,07102,13,AR,B
72060,07102,13,AR,R
72061,07102,13,AR,U
72063,07102,13,AR,R
72064,07102,13,AR,B
72065,07102,13,AR,U
72066,07102,13,AR,B
72067,07102,13,AR,R
72068,07102,13,AR,R
72069,07102,13,AR,B
72070,07102,13,AR,B
72071,07102,13,AR,B
72072,07102,13,AR,U
72073,07102,13,AR,R
72074,07102,13,AR,B
72075,07102,13,AR,R
72076,07102,13,AR,U
72078,07102,13,AR,U
72079,07102,13,AR,U
72080,07102,13,AR,R
72081,07102,13,AR,R
72082,07102,13,AR,R
72083,07102,13,AR,U
72084,07102,13,AR,B
72085,07102,13,AR,R
72086,07102,13,AR,U
72087,07102,13,AR,U
72088,07102,13,AR,B
72089,07102,13,AR,U
72099,07102,13,AR,U
72101,07102,13,AR,B
72102,07102,13,AR,R
72103,07102,13,AR,U
72104,07102,13,AR,R
72105,07102,13,AR,R
72106,07102,13,AR,U
72107,07102,13,AR,R
72108,07102,13,AR,B
72110,07102,13,AR,R
72111,07102,13,AR,U
72112,07102,13,AR,R
72113,07102,13,AR,U
72114,07102,13,AR,U
72115,07102,13,AR,U
72116,07102,13,AR,U
72117,07102,13,AR,U
72118,07102,13,AR,U
72119,07102,13,AR,U
72120,07102,13,AR,U
72121,07102,13,AR,R
72122,07102,13,AR,U
72123,07102,13,AR,B
72124,07102,13,AR,U
72125,07102,13,AR,B
72126,07102,13,AR,B
72127,07102,13,AR,R
72128,07102,13,AR,B
72129,07102,13,AR,B
72130,07102,13,AR,R
72131,07102,13,AR,R
72132,07102,13,AR,U
72133,07102,13,AR,U
72134,07102,13,AR,B
72135,07102,13,AR,U
72136,07102,13,AR,R
72137,07102,13,AR,R
72139,07102,13,AR,R
72140,07102,13,AR,B
72141,07102,13,AR,B
72142,07102,13,AR,U
72143,07102,13,AR,R
72145,07102,13,AR,R
72149,07102,13,AR,R
72150,07102,13,AR,B
72152,07102,13,AR,U
72153,07102,13,AR,B
72156,07102,13,AR,R
72157,07102,13,AR,R
72158,07102,13,AR,U
72160,07102,13,AR,B
72164,07102,13,AR,U
72165,07102,13,AR,R
72166,07102,13,AR,B
72167,07102,13,AR,U
72168,07102,13,AR,R
72169,07102,13,AR,R
72170,07102,13,AR,B
72173,07102,13,AR,U
72175,07102,13,AR,U
72176,07102,13,AR,U
72178,07102,13,AR,R
72179,07102,13,AR,R
72180,07102,13,AR,U
72181,07102,13,AR,U
72182,07102,13,AR,U
72183,07102,13,AR,U
72189,07102,13,AR,B
72190,07102,13,AR,U
72198,07102,13,AR,U
72199,07102,13,AR,U
72201,07102,13,AR,U
72202,07102,13,AR,U
72203,07102,13,AR,U
72204,07102,13,AR,U
72205,07102,13,AR,U
72206,07102,13,AR,U
72207,07102,13,AR,U
72208,07102,13,AR,U
72209,07102,13,AR,U
72210,07102,13,AR,U
72211,07102,13,AR,U
72212,07102,13,AR,U
72214,07102,13,AR,U
72215,07102,13,AR,U
72216,07102,13,AR,U
72217,07102,13,AR,U
72219,07102,13,AR,U
72221,07102,13,AR,U
72222,07102,13,AR,U
72223,07102,13,AR,U
72225,07102,13,AR,U
72227,07102,13,AR,U
72231,07102,13,AR,U
72255,07102,13,AR,U
72260,07102,13,AR,U
72295,07102,13,AR,U
72301,07102,13,AR,U
72303,07102,13,AR,U
72310,07102,13,AR,R
72311,07102,13,AR,B
72312,07102,13,AR,R
72313,07102,13,AR,R
72314,07102,13,AR,R
72315,07102,13,AR,R
72316,07102,13,AR,R
72319,07102,13,AR,R
72320,07102,13,AR,B
72321,07102,13,AR,R
72322,07102,13,AR,R
72324,07102,13,AR,R
72325,07102,13,AR,U
72326,07102,13,AR,R
72327,07102,13,AR,U
72328,07102,13,AR,R
72329,07102,13,AR,R
72330,07102,13,AR,R
72331,07102,13,AR,U
72332,07102,13,AR,U
72333,07102,13,AR,R
72335,07102,13,AR,R
72336,07102,13,AR,R
72338,07102,13,AR,R
72339,07102,13,AR,U
72340,07102,13,AR,R
72341,07102,13,AR,B
72342,07102,13,AR,R
72346,07102,13,AR,R
72347,07102,13,AR,R
72348,07102,13,AR,R
72350,07102,13,AR,R
72351,07102,13,AR,R
72352,07102,13,AR,B
72353,07102,13,AR,R
72354,07102,13,AR,U
72355,07102,13,AR,R
72358,07102,13,AR,R
72359,07102,13,AR,R
72360,07102,13,AR,B
72364,07102,13,AR,U
72365,07102,13,AR,R
72366,07102,13,AR,R
72367,07102,13,AR,R
72368,07102,13,AR,B
72369,07102,13,AR,R
72370,07102,13,AR,R
72372,07102,13,AR,R
72373,07102,13,AR,R
72374,07102,13,AR,R
72376,07102,13,AR,U
72377,07102,13,AR,U
72379,07102,13,AR,B
72381,07102,13,AR,R
72383,07102,13,AR,R
72384,07102,13,AR,U
72385,07102,13,AR,R
72386,07102,13,AR,U
72387,07102,13,AR,R
72389,07102,13,AR,R
72390,07102,13,AR,R
72391,07102,13,AR,R
72392,07102,13,AR,R
72394,07102,13,AR,R
72395,07102,13,AR,R
72396,07102,13,AR,R
72397,07102,13,AR,R
72401,07102,13,AR,U
72402,07102,13,AR,U
72403,07102,13,AR,U
72404,07102,13,AR,U
72405,07102,13,AR,U
72410,07102,13,AR,R
72411,07102,13,AR,U
72412,07102,13,AR,R
72413,07102,13,AR,R
72414,07102,13,AR,R
72415,07102,13,AR,R
72416,07102,13,AR,U
72417,07102,13,AR,U
72419,07102,13,AR,R
72421,07102,13,AR,U
72422,07102,13,AR,B
72424,07102,13,AR,B
72425,07102,13,AR,R
72426,07102,13,AR,R
72427,07102,13,AR,U
72428,07102,13,AR,R
72429,07102,13,AR,U
72430,07102,13,AR,B
72431,07102,13,AR,R
72432,07102,13,AR,U
72433,07102,13,AR,R
72434,07102,13,AR,R
72435,07102,13,AR,B
72436,07102,13,AR,R
72437,07102,13,AR,U
72438,07102,13,AR,R
72439,07102,13,AR,R
72440,07102,13,AR,R
72441,07102,13,AR,B
72442,07102,13,AR,R
72443,07102,13,AR,R
72444,07102,13,AR,R
72445,07102,13,AR,R
72447,07102,13,AR,R
72449,07102,13,AR,R
72450,07102,13,AR,R
72451,07102,13,AR,R
72453,07102,13,AR,B
72454,07102,13,AR,B
72455,07102,13,AR,R
72456,07102,13,AR,B
72457,07102,13,AR,R
72458,07102,13,AR,R
72459,07102,13,AR,R
72460,07102,13,AR,R
72461,07102,13,AR,B
72462,07102,13,AR,R
72464,07102,13,AR,B
72465,07102,13,AR,R
72466,07102,13,AR,R
72467,07102,13,AR,U
72469,07102,13,AR,R
72470,07102,13,AR,B
72471,07102,13,AR,R
72472,07102,13,AR,U
72473,07102,13,AR,R
72474,07102,13,AR,R
72475,07102,13,AR,U
72476,07102,13,AR,R
72478,07102,13,AR,R
72479,07102,13,AR,U
72482,07102,13,AR,R
72501,07102,13,AR,R
72503,07102,13,AR,R
72512,07102,13,AR,B
72513,07102,13,AR,R
72515,07102,13,AR,B
72516,07102,13,AR,B
72517,07102,13,AR,B
72519,07102,13,AR,B
72520,07102,13,AR,B
72521,07102,13,AR,R
72522,07102,13,AR,R
72523,07102,13,AR,R
72524,07102,13,AR,R
72525,07102,13,AR,R
72526,07102,13,AR,R
72527,07102,13,AR,R
72528,07102,13,AR,B
72529,07102,13,AR,R
72530,07102,13,AR,R
72531,07102,13,AR,B
72532,07102,13,AR,R
72533,07102,13,AR,B
72534,07102,13,AR,R
72536,07102,13,AR,B
72537,07102,13,AR,R
72538,07102,13,AR,B
72539,07102,13,AR,B
72540,07102,13,AR,B
72542,07102,13,AR,R
72543,07102,13,AR,R
72544,07102,13,AR,R
72545,07102,13,AR,R
72546,07102,13,AR,R
72550,07102,13,AR,R
72553,07102,13,AR,R
72554,07102,13,AR,B
72555,07102,13,AR,B
72556,07102,13,AR,B
72557,07102,13,AR,B
72560,07102,13,AR,B
72561,07102,13,AR,B
72562,07102,13,AR,R
72564,07102,13,AR,R
72565,07102,13,AR,B
72566,07102,13,AR,B
72567,07102,13,AR,B
72568,07102,13,AR,R
72569,07102,13,AR,R
72571,07102,13,AR,R
72572,07102,13,AR,R
72573,07102,13,AR,B
72575,07102,13,AR,R
72576,07102,13,AR,B
72577,07102,13,AR,R
72578,07102,13,AR,B
72579,07102,13,AR,R
72581,07102,13,AR,R
72583,07102,13,AR,B
72584,07102,13,AR,B
72585,07102,13,AR,B
72587,07102,13,AR,B
72601,07102,13,AR,R
72602,07102,13,AR,R
72610,07102,13,AR,B
72611,07102,13,AR,R
72613,07102,13,AR,R
72615,07102,13,AR,R
72616,07102,13,AR,R
72617,07102,13,AR,R
72619,07102,13,AR,B
72623,07102,13,AR,R
72624,07102,13,AR,B
72626,07102,13,AR,R
72628,07102,13,AR,B
72629,07102,13,AR,B
72630,07102,13,AR,R
72631,07102,13,AR,R
72632,07102,13,AR,R
72633,07102,13,AR,R
72634,07102,13,AR,B
72635,07102,13,AR,R
72636,07102,13,AR,B
72638,07102,13,AR,R
72639,07102,13,AR,B
72640,07102,13,AR,B
72641,07102,13,AR,B
72642,07102,13,AR,R
72644,07102,13,AR,R
72645,07102,13,AR,B
72648,07102,13,AR,B
72650,07102,13,AR,B
72651,07102,13,AR,R
72653,07102,13,AR,R
72654,07102,13,AR,R
72655,07102,13,AR,B
72657,07102,13,AR,B
72658,07102,13,AR,R
72659,07102,13,AR,R
72660,07102,13,AR,R
72661,07102,13,AR,B
72662,07102,13,AR,R
72663,07102,13,AR,B
72666,07102,13,AR,B
72668,07102,13,AR,B
72669,07102,13,AR,B
72670,07102,13,AR,B
72672,07102,13,AR,B
72675,07102,13,AR,B
72677,07102,13,AR,B
72679,07102,13,AR,R
72680,07102,13,AR,B
72682,07102,13,AR,R
72683,07102,13,AR,B
72685,07102,13,AR,B
72686,07102,13,AR,B
72687,07102,13,AR,B
72701,07102,13,AR,U
72702,07102,13,AR,U
72703,07102,13,AR,U
72704,07102,13,AR,U
72711,07102,13,AR,U
72712,07102,13,AR,U
72713,07102,13,AR,U
72714,07102,13,AR,U
72715,07102,13,AR,U
72716,07102,13,AR,U
72717,07102,13,AR,U
72718,07102,13,AR,U
72719,07102,13,AR,U
72721,07102,13,AR,B
72722,07102,13,AR,U
72727,07102,13,AR,U
72728,07102,13,AR,U
72729,07102,13,AR,U
72730,07102,13,AR,U
72732,07102,13,AR,U
72733,07102,13,AR,U
72734,07102,13,AR,R
72735,07102,13,AR,U
72736,07102,13,AR,U
72737,07102,13,AR,U
72738,07102,13,AR,B
72739,07102,13,AR,U
72740,07102,13,AR,B
72741,07102,13,AR,U
72742,07102,13,AR,B
72744,07102,13,AR,U
72745,07102,13,AR,U
72747,07102,13,AR,U
72749,07102,13,AR,U
72751,07102,13,AR,U
72752,07102,13,AR,B
72753,07102,13,AR,U
72756,07102,13,AR,U
72757,07102,13,AR,U
72758,07102,13,AR,U
72760,07102,13,AR,B
72761,07102,13,AR,R
72762,07102,13,AR,U
72764,07102,13,AR,U
72765,07102,13,AR,U
72766,07102,13,AR,U
72768,07102,13,AR,U
72769,07102,13,AR,U
72770,07102,13,AR,U
72773,07102,13,AR,B
72774,07102,13,AR,U
72776,07102,13,AR,B
72801,07102,13,AR,R
72802,07102,13,AR,R
72811,07102,13,AR,R
72812,07102,13,AR,R
72820,07102,13,AR,R
72821,07102,13,AR,R
72823,07102,13,AR,R
72824,07102,13,AR,B
72826,07102,13,AR,R
72827,07102,13,AR,B
72828,07102,13,AR,B
72829,07102,13,AR,B
72830,07102,13,AR,R
72832,07102,13,AR,R
72833,07102,13,AR,B
72834,07102,13,AR,B
72835,07102,13,AR,R
72837,07102,13,AR,R
72838,07102,13,AR,B
72839,07102,13,AR,R
72840,07102,13,AR,R
72841,07102,13,AR,B
72842,07102,13,AR,B
72843,07102,13,AR,R
72845,07102,13,AR,R
72846,07102,13,AR,R
72847,07102,13,AR,R
72851,07102,13,AR,R
72852,07102,13,AR,R
72853,07102,13,AR,B
72854,07102,13,AR,R
72855,07102,13,AR,R
72856,07102,13,AR,R
72857,07102,13,AR,B
72858,07102,13,AR,R
72860,07102,13,AR,B
72863,07102,13,AR,R
72865,07102,13,AR,R
72901,07102,13,AR,U
72902,07102,13,AR,U
72903,07102,13,AR,U
72904,07102,13,AR,U
72905,07102,13,AR,U
72906,07102,13,AR,U
72908,07102,13,AR,U
72913,07102,13,AR,U
72914,07102,13,AR,U
72916,07102,13,AR,U
72917,07102,13,AR,U
72918,07102,13,AR,U
72919,07102,13,AR,U
72921,07102,13,AR,U
72923,07102,13,AR,U
72924,07102,13,AR,B
72926,07102,13,AR,B
72927,07102,13,AR,R
72928,07102,13,AR,U
72930,07102,13,AR,U
72932,07102,13,AR,U
72933,07102,13,AR,U
72934,07102,13,AR,U
72935,07102,13,AR,U
72936,07102,13,AR,U
72937,07102,13,AR,U
72938,07102,13,AR,U
72940,07102,13,AR,U
72941,07102,13,AR,U
72943,07102,13,AR,R
72944,07102,13,AR,B
72945,07102,13,AR,U
72946,07102,13,AR,U
72947,07102,13,AR,U
72948,07102,13,AR,U
72949,07102,13,AR,R
72950,07102,13,AR,B
72951,07102,13,AR,R
72952,07102,13,AR,U
72955,07102,13,AR,U
72956,07102,13,AR,U
72957,07102,13,AR,U
72958,07102,13,AR,B
72959,07102,13,AR,U
96799,01212,01,AS,R
85001,03102,00,AZ,U
85002,03102,00,AZ,U
85003,03102,00,AZ,U
85004,03102,00,AZ,U
85005,03102,00,AZ,U
85006,03102,00,AZ,U
85007,03102,00,AZ,U
85008,03102,00,AZ,U
85009,03102,00,AZ,U
85010,03102,00,AZ,U
85011,03102,00,AZ,U
85012,03102,00,AZ,U
85013,03102,00,AZ,U
85014,03102,00,AZ,U
85015,03102,00,AZ,U
85016,03102,00,AZ,U
85017,03102,00,AZ,U
85018,03102,00,AZ,U
85019,03102,00,AZ,U
85020,03102,00,AZ,U
85021,03102,00,AZ,U
85022,03102,00,AZ,U
85023,03102,00,AZ,U
85024,03102,00,AZ,U
85025,03102,00,AZ,U
85026,03102,00,AZ,U
85027,03102,00,AZ,U
85028,03102,00,AZ,U
85029,03102,00,AZ,U
85030,03102,00,AZ,U
85031,03102,00,AZ,U
85032,03102,00,AZ,U
85033,03102,00,AZ,U
85034,03102,00,AZ,U
85035,03102,00,AZ,U
85036,03102,00,AZ,U
85037,03102,00,AZ,U
85038,03102,00,AZ,U
85039,03102,00,AZ,U
85040,03102,00,AZ,U
85041,03102,00,AZ,U
85042,03102,00,AZ,U
85043,03102,00,AZ,U
85044,03102,00,AZ,U
85045,03102,00,AZ,U
85046,03102,00,AZ,U
85048,03102,00,AZ,U
85050,03102,00,AZ,U
85051,03102,00,AZ,U
85053,03102,00,AZ,U
85054,03102,00,AZ,U
85055,03102,00,AZ,U
85060,03102,00,AZ,U
85061,03102,00,AZ,U
85062,03102,00,AZ,U
85063,03102,00,AZ,U
85064,03102,00,AZ,U
85065,03102,00,AZ,U
85066,03102,00,AZ,U
85067,03102,00,AZ,U
85068,03102,00,AZ,U
85069,03102,00,AZ,U
85070,03102,00,AZ,U
85071,03102,00,AZ,U
85072,03102,00,AZ,U
85073,03102,00,AZ,U
85074,03102,00,AZ,U
85075,03102,00,AZ,U
85076,03102,00,AZ,U
85077,03102,00,AZ,U
85078,03102,00,AZ,U
85079,03102,00,AZ,U
85080,03102,00,AZ,U
85082,03102,00,AZ,U
85083,03102,00,AZ,U
85085,03102,00,AZ,U
85086,03102,00,AZ,U
85087,03102,00,AZ,U
85096,03102,00,AZ,U
85097,03102,00,AZ,U
85098,03102,00,AZ,U
85099,03102,00,AZ,U
85117,03102,00,AZ,U
85118,03102,00,AZ,U
85119,03102,00,AZ,U
85120,03102,00,AZ,U
85121,03102,00,AZ,U
85122,03102,00,AZ,U
85123,03102,00,AZ,U
85127,03102,00,AZ,U
85128,03102,00,AZ,R
85130,03102,00,AZ,U
85131,03102,00,AZ,U
85132,03102,00,AZ,R
85135,03102,00,AZ,B
85137,03102,00,AZ,R
85138,03102,00,AZ,U
85139,03102,00,AZ,U
85140,03102,00,AZ,U
85141,03102,00,AZ,U
85142,03102,00,AZ,U
85143,03102,00,AZ,U
85144,03102,00,AZ,U
85145,03102,00,AZ,U
85147,03102,00,AZ,U
85172,03102,00,AZ,U
85173,03102,00,AZ,R
85178,03102,00,AZ,U
85190,03102,00,AZ,U
85191,03102,00,AZ,U
85192,03102,00,AZ,B
85193,03102,00,AZ,U
85194,03102,00,AZ,U
85201,03102,00,AZ,U
85202,03102,00,AZ,U
85203,03102,00,AZ,U
85204,03102,00,AZ,U
85205,03102,00,AZ,U
85206,03102,00,AZ,U
85207,03102,00,AZ,U
85208,03102,00,AZ,U
85209,03102,00,AZ,U
85210,03102,00,AZ,U
85211,03102,00,AZ,U
85212,03102,00,AZ,U
85213,03102,00,AZ,U
85214,03102,00,AZ,U
85215,03102,00,AZ,U
85216,03102,00,AZ,U
85217,03102,00,AZ,U
85218,03102,00,AZ,U
85219,03102,00,AZ,U
85220,03102,00,AZ,U
85221,03102,00,AZ,U
85222,03102,00,AZ,U
85223,03102,00,AZ,U
85224,03102,00,AZ,U
85225,03102,00,AZ,U
85226,03102,00,AZ,U
85227,03102,00,AZ,U
85228,03102,00,AZ,B
85230,03102,00,AZ,U
85231,03102,00,AZ,U
85232,03102,00,AZ,B
85233,03102,00,AZ,U
85234,03102,00,AZ,U
85235,03102,00,AZ,B
85236,03102,00,AZ,U
85237,03102,00,AZ,U
85238,03102,00,AZ,U
85239,03102,00,AZ,U
85240,03102,00,AZ,U
85241,03102,00,AZ,U
85242,03102,00,AZ,U
85243,03102,00,AZ,U
85244,03102,00,AZ,U
85245,03102,00,AZ,U
85246,03102,00,AZ,U
85247,03102,00,AZ,U
85248,03102,00,AZ,U
85249,03102,00,AZ,U
85250,03102,00,AZ,U
85251,03102,00,AZ,U
85252,03102,00,AZ,U
85253,03102,00,AZ,U
85254,03102,00,AZ,U
85255,03102,00,AZ,U
85256,03102,00,AZ,U
85257,03102,00,AZ,U
85258,03102,00,AZ,U
85259,03102,00,AZ,U
85260,03102,00,AZ,U
85261,03102,00,AZ,U
85262,03102,00,AZ,U
85263,03102,00,AZ,U
85264,03102,00,AZ,R
85266,03102,00,AZ,U
85267,03102,00,AZ,U
85268,03102,00,AZ,U
85269,03102,00,AZ,U
85271,03102,00,AZ,U
85272,03102,00,AZ,U
85273,03102,00,AZ,U
85274,03102,00,AZ,U
85275,03102,00,AZ,U
85277,03102,00,AZ,U
85278,03102,00,AZ,U
85279,03102,00,AZ,U
85280,03102,00,AZ,U
85281,03102,00,AZ,U
85282,03102,00,AZ,U
85283,03102,00,AZ,U
85284,03102,00,AZ,U
85285,03102,00,AZ,U
85286,03102,00,AZ,U
85287,03102,00,AZ,U
85288,03102,00,AZ,U
85289,03102,00,AZ,U
85290,03102,00,AZ,U
85291,03102,00,AZ,U
85292,03102,00,AZ,B
85293,03102,00,AZ,U
85294,03102,00,AZ,U
85295,03102,00,AZ,U
85296,03102,00,AZ,U
85297,03102,00,AZ,U
85298,03102,00,AZ,U
85299,03102,00,AZ,U
85301,03102,00,AZ,U
85302,03102,00,AZ,U
85303,03102,00,AZ,U
85304,03102,00,AZ,U
85305,03102,00,AZ,U
85306,03102,00,AZ,U
85307,03102,00,AZ,U
85308,03102,00,AZ,U
85309,03102,00,AZ,U
85310,03102,00,AZ,U
85311,03102,00,AZ,U
85312,03102,00,AZ,U
85313,03102,00,AZ,U
85318,03102,00,AZ,U
85320,03102,00,AZ,U
85321,03102,00,AZ,B
85322,03102,00,AZ,B
85323,03102,00,AZ,U
85324,03102,00,AZ,B
85325,03102,00,AZ,B
85326,03102,00,AZ,B
85327,03102,00,AZ,U
85328,03102,00,AZ,B
85329,03102,00,AZ,U
85331,03102,00,AZ,U
85332,03102,00,AZ,B
85333,03102,00,AZ,B
85334,03102,00,AZ,B
85335,03102,00,AZ,U
85336,03102,00,AZ,U
85337,03102,00,AZ,B
85338,03102,00,AZ,U
85339,03102,00,AZ,U
85340,03102,00,AZ,U
85341,03102,00,AZ,B
85342,03102,00,AZ,B
85343,03102,00,AZ,B
85344,03102,00,AZ,B
85345,03102,00,AZ,U
85346,03102,00,AZ,B
85347,03102,00,AZ,B
85348,03102,00,AZ,B
85349,03102,00,AZ,U
85350,03102,00,AZ,U
85351,03102,00,AZ,U
85352,03102,00,AZ,R
85353,03102,00,AZ,U
85354,03102,00,AZ,B
85355,03102,00,AZ,U
85356,03102,00,AZ,U
85357,03102,00,AZ,B
85358,03102,00,AZ,B
85359,03102,00,AZ,B
85360,03102,00,AZ,B
85361,03102,00,AZ,U
85362,03102,00,AZ,B
